run,epoch,epoch_accuracy,epoch_precision,epoch_recall,epoch_f1,epoch_loss
Adagrad/validation,1,0.9011,0.9006368397260708,0.9000443481936464,0.8997153911648011,0.5580421696942589
Adagrad/validation,2,0.937,0.9362380147640538,0.9363389668403028,0.9361817420266296,0.3890291395623234
Adagrad/validation,3,0.9478,0.9474220475427073,0.947134409941914,0.9471684202330997,0.2522526216136168
Adagrad/validation,4,0.9538,0.9534097734670652,0.9533908416403648,0.9533616237122804,0.23559344238599056
Adagrad/validation,5,0.9566,0.9562957783328526,0.9562728223492861,0.9562484850660852,0.24382896333927867
Adagrad/validation,6,0.9576,0.957260461726739,0.9571695944627437,0.9571654525298646,0.207037603825342
Adagrad/validation,7,0.9611,0.9607908443350646,0.9607740153173101,0.9607369789454434,0.22213940619901165
Adagrad/validation,8,0.9628,0.9626341193200286,0.9624929213869013,0.9625215777173807,0.22636623673155654
Adagrad/validation,9,0.9639,0.963716298856067,0.9636224549456511,0.9636224385999274,0.18678445087851878
Adagrad/validation,10,0.9648,0.964618789958101,0.9644458525018272,0.9645033614435652,0.14200234080492363
Adagrad/validation,11,0.9655,0.965394334391598,0.9651427261530591,0.9652247164786966,0.17922605530074093
Adagrad/validation,12,0.9668,0.9665933822831937,0.9665704367349524,0.9665548773531937,0.18056298803779033
Adagrad/validation,13,0.9663,0.9662022412708341,0.965928729208174,0.9660123518171467,0.09752540988102054
Adagrad/validation,14,0.968,0.9678921956692033,0.9676842424955245,0.9677487948940081,0.12555398425324954
Adagrad/validation,15,0.9679,0.9677603188457804,0.96762830867131,0.9676587600204062,0.14173257306985237
Adagrad/validation,16,0.9678,0.9677127488708772,0.9675158718740846,0.9675843142696469,0.1534470091478713
Adagrad/validation,17,0.9689,0.9688032640121552,0.968605278660438,0.9686697742956095,0.11643540370631994
Adagrad/validation,18,0.9688,0.9686998311202268,0.9685015090907042,0.9685724260503747,0.12064626620268812
Adagrad/validation,19,0.9704,0.9703099140106849,0.9701702878624119,0.9702077631673225,0.11293637768890913
Adagrad/validation,20,0.97,0.9698776408556901,0.9697239024609543,0.9697749746682357,0.15722617561370283
Adagrad/validation,21,0.971,0.970937393225188,0.9707613125427471,0.9708210777436974,0.1212577088893261
Adagrad/validation,22,0.9708,0.9706923956520296,0.9706294038167174,0.9706269533695939,0.13747175480552234
Adagrad/validation,23,0.9716,0.9714288772666377,0.9714747469690355,0.9714230432815926,0.173476301958143
Adagrad/validation,24,0.9714,0.9712574909728737,0.9712216743983821,0.9712209434640672,0.1341331954593077
Adagrad/validation,25,0.9718,0.9716994118025266,0.9715914424552412,0.9716135487560862,0.15030789285633595
Adagrad/validation,26,0.9714,0.9713184926408568,0.9711725153913285,0.9712166642444962,0.1669486403613148
Adagrad/validation,27,0.9722,0.9720965771887405,0.9720213626840793,0.9720304358995021,0.1951470111974913
Adagrad/validation,28,0.9725,0.9723535331345416,0.9723401882729213,0.9723191631864763,0.14894541018568658
Adagrad/validation,29,0.9727,0.9725500028575802,0.9724471456849247,0.9724742578344197,0.12505646396474687
Adagrad/validation,30,0.9727,0.9725983079453802,0.9725186715986485,0.9725356335759244,0.09430130413444227
Adagrad/validation,31,0.9731,0.9729780544691687,0.972918164552121,0.972924509685891,0.16148841630696129
Adagrad/validation,32,0.9733,0.9732159198848066,0.973100543708382,0.9731316470329722,0.08164522407315558
Adagrad/validation,33,0.9729,0.9727599217728573,0.9727526556815211,0.9727348830753323,0.10458648212506262
Adagrad/validation,34,0.9738,0.9737159464961985,0.9736623134714859,0.9736658291835433,0.08607542033524465
Adagrad/validation,35,0.9738,0.9736809464960171,0.9736262481845627,0.9736324654216286,0.09849994021913014
Adagrad/validation,36,0.974,0.9739138600278988,0.9738126909025666,0.9738446090606946,0.13104895055663618
Adagrad/validation,37,0.9733,0.9731938293979807,0.9731360653631567,0.9731510398697238,0.08535130382740952
Adagrad/validation,38,0.9741,0.9739961758458854,0.9739268841595985,0.9739392032194967,0.09614715031971717
Adagrad/validation,39,0.9745,0.9743688410100722,0.9743443281698034,0.9743389452081652,0.12820021148419655
Adagrad/validation,40,0.9741,0.9740921456636299,0.9738620777468692,0.9739516373017498,0.083526290840592
Adagrad/validation,41,0.9746,0.9745019594667591,0.9744402681889837,0.9744542414216657,0.09649746234653281
Adagrad/validation,42,0.9747,0.9745958900924034,0.9745310967311086,0.9745465340851543,0.08190387669409455
Adagrad/validation,43,0.9749,0.9748262092606671,0.9747004739868311,0.9747480745583484,0.12438769646166067
Adagrad/validation,44,0.9743,0.9741956665184082,0.9741569672418686,0.9741610119618043,0.0882796180291155
Adagrad/validation,45,0.9743,0.9742024526320048,0.974145223424094,0.9741569078923386,0.08874760018503089
Adagrad/validation,46,0.9736,0.9734805384672314,0.9734100682881897,0.9734290394532593,0.13024812646641196
Adagrad/validation,47,0.9741,0.9740115481899915,0.9739126291091722,0.9739495192906515,0.10120295829920571
Adagrad/validation,48,0.9744,0.9742732056743199,0.9742155272853514,0.974230450979974,0.09598835229040295
Adagrad/validation,49,0.9744,0.9742895184234776,0.9742594030487861,0.9742569926407366,0.1011847088554103
Adagrad/validation,50,0.9747,0.9745999695716921,0.9744958490215403,0.9745335311510088,0.07863517231891387
